state,Denominator,prevalence_per_1000,lower_ci,upper_ci,Prevalence Range,Show Lower and Upper CI,year,data_set
Georgia,45190.0,8.9,,,<10,No,2004,ADDM Network*
Georgia,46621.0,10.2,,,10 to <20,No,2006,ADDM Network*
Georgia,50427.0,11.9,,,10 to <20,No,2008,ADDM Network*
Georgia,48529.0,15.5,,,10 to <20,No,2010,ADDM Network*
Georgia,49720.0,15.5,,,10 to <20,No,2012,ADDM Network*
Georgia,51161.0,17.0,,,10 to <20,No,2014,ADDM Network*
Georgia,24113.0,18.9,,,10 to <20,No,2016,ADDM Network*
Georgia,23580.0,21.8,,,20 to <30,No,2018,ADDM Network*
Georgia,21921.0,25.2,,,20 to <30,No,2020,ADDM Network*
Georgia,35213.0,32.6,,,30+,No,2022,ADDM Network*
Georgia,460568.0,2.3,,,<10,No,2000,Medicaid
Georgia,540112.0,2.4,,,<10,No,2001,Medicaid
Georgia,606252.0,2.7,,,<10,No,2002,Medicaid
Georgia,656791.0,3.3,,,<10,No,2003,Medicaid
Georgia,705383.0,3.8,,,<10,No,2004,Medicaid
Georgia,751510.0,4.0,,,<10,No,2005,Medicaid
Georgia,707071.0,4.1,,,<10,No,2006,Medicaid
Georgia,651351.0,4.6,,,<10,No,2007,Medicaid
Georgia,665660.0,5.2,,,<10,No,2008,Medicaid
Georgia,732831.0,5.7,,,<10,No,2009,Medicaid
Georgia,788431.0,6.3,,,<10,No,2010,Medicaid
Georgia,810505.0,6.8,,,<10,No,2011,Medicaid
Georgia,834418.0,7.4,,,<10,No,2012,Medicaid
Georgia,841440.0,8.1,,,<10,No,2013,Medicaid
Georgia,1156740.0,10.0,,,10 to <20,No,2016,Medicaid
Georgia,1138233.0,11.4,,,10 to <20,No,2017,Medicaid
Georgia,1151861.0,13.0,,,10 to <20,No,2018,Medicaid
Georgia,1138777.0,14.6,,,10 to <20,No,2019,Medicaid
Georgia,1157572.0,14.8,,,10 to <20,No,2020,Medicaid
Georgia,1249170.0,16.3,,,10 to <20,No,2021,Medicaid
Georgia,1319406.0,18.3,,,10 to <20,No,2022,Medicaid
Georgia,2862.0,29.4,,,20 to <30,No,2020,National Survey of Children's Health†
Georgia,2243.0,34.5,,,30+,No,2022,National Survey of Children's Health†
Georgia,1301729.0,1.4,,,<10,No,2000,Special Education Child Count
Georgia,1326151.0,1.8,,,<10,No,2001,Special Education Child Count
Georgia,1346495.0,2.2,,,<10,No,2002,Special Education Child Count
Georgia,1367276.0,2.8,,,<10,No,2003,Special Education Child Count
Georgia,1393151.0,3.2,,,<10,No,2004,Special Education Child Count
Georgia,1431431.0,3.8,,,<10,No,2005,Special Education Child Count
Georgia,1459386.0,4.5,,,<10,No,2006,Special Education Child Count
Georgia,1479890.0,5.0,,,<10,No,2007,Special Education Child Count
Georgia,1485730.0,5.5,,,<10,No,2008,Special Education Child Count
Georgia,1494420.0,6.0,,,<10,No,2009,Special Education Child Count
Georgia,1502243.0,6.5,,,<10,No,2010,Special Education Child Count
Georgia,1506291.0,7.2,,,<10,No,2011,Special Education Child Count
Georgia,1521243.0,7.8,,,<10,No,2012,Special Education Child Count
Georgia,1541824.0,8.3,,,<10,No,2013,Special Education Child Count
Georgia,1564671.0,8.9,,,<10,No,2014,Special Education Child Count
Georgia,1581764.0,9.6,,,<10,No,2015,Special Education Child Count
Georgia,1589860.0,10.3,,,10 to <20,No,2016,Special Education Child Count
Georgia,1594516.0,11.1,,,10 to <20,No,2017,Special Education Child Count
Georgia,1592386.0,11.9,,,10 to <20,No,2018,Special Education Child Count
Georgia,1593259.0,12.8,,,10 to <20,No,2019,Special Education Child Count
Georgia,1571923.0,13.9,,,10 to <20,No,2020,Special Education Child Count
Georgia,1571958.0,14.8,,,10 to <20,No,2021,Special Education Child Count
Georgia,1580448.0,16.4,,,10 to <20,No,2022,Special Education Child Count
Hawaii,62623.0,0.7,,,<10,No,2000,Medicaid
Hawaii,64743.0,0.7,,,<10,No,2001,Medicaid
Hawaii,68692.0,0.7,,,<10,No,2002,Medicaid
Hawaii,71906.0,0.7,,,<10,No,2003,Medicaid
Hawaii,74716.0,1.0,,,<10,No,2004,Medicaid
Hawaii,78809.0,2.0,,,<10,No,2005,Medicaid
Hawaii,80003.0,1.7,,,<10,No,2006,Medicaid
Hawaii,81478.0,2.1,,,<10,No,2007,Medicaid
Hawaii,81986.0,2.0,,,<10,No,2008,Medicaid
Hawaii,91918.0,2.0,,,<10,No,2009,Medicaid
Hawaii,99733.0,1.9,,,<10,No,2010,Medicaid
Hawaii,106656.0,2.1,,,<10,No,2011,Medicaid
Hawaii,111935.0,1.9,,,<10,No,2012,Medicaid
Hawaii,114273.0,2.4,,,<10,No,2013,Medicaid
Hawaii,126170.0,3.6,,,<10,No,2016,Medicaid
Hawaii,125357.0,4.2,,,<10,No,2017,Medicaid
Hawaii,124301.0,4.3,,,<10,No,2018,Medicaid
Hawaii,121385.0,4.5,,,<10,No,2019,Medicaid
Hawaii,121635.0,4.3,,,<10,No,2020,Medicaid
Hawaii,130205.0,6.7,,,<10,No,2021,Medicaid
Hawaii,133882.0,8.0,,,<10,No,2022,Medicaid
Hawaii,2981.0,17.8,,,10 to <20,No,2020,National Survey of Children's Health†
Hawaii,1607.0,17.7,,,10 to <20,No,2022,National Survey of Children's Health†
Hawaii,169370.0,1.6,,,<10,No,2000,Special Education Child Count
Hawaii,169693.0,2.2,,,<10,No,2001,Special Education Child Count
Hawaii,169324.0,3.0,,,<10,No,2002,Special Education Child Count
Hawaii,168579.0,3.5,,,<10,No,2003,Special Education Child Count
Hawaii,168103.0,4.1,,,<10,No,2004,Special Education Child Count
Hawaii,166989.0,4.7,,,<10,No,2005,Special Education Child Count
Hawaii,165116.0,5.0,,,<10,No,2006,Special Education Child Count
Hawaii,163128.0,5.3,,,<10,No,2007,Special Education Child Count
Hawaii,162214.0,5.7,,,<10,No,2008,Special Education Child Count
Hawaii,162491.0,6.0,,,<10,No,2009,Special Education Child Count
Hawaii,161965.0,6.1,,,<10,No,2010,Special Education Child Count
Hawaii,164163.0,6.4,,,<10,No,2011,Special Education Child Count
Hawaii,165531.0,6.8,,,<10,No,2012,Special Education Child Count
Hawaii,167476.0,6.9,,,<10,No,2013,Special Education Child Count
Hawaii,168899.0,7.3,,,<10,No,2014,Special Education Child Count
Hawaii,165143.0,7.8,,,<10,No,2015,Special Education Child Count
Hawaii,164822.0,8.3,,,<10,No,2016,Special Education Child Count
Hawaii,164505.0,8.7,,,<10,No,2017,Special Education Child Count
Hawaii,164816.0,9.2,,,<10,No,2018,Special Education Child Count
Hawaii,164867.0,9.8,,,<10,No,2019,Special Education Child Count
Hawaii,162171.0,10.7,,,10 to <20,No,2020,Special Education Child Count
Hawaii,158615.0,11.8,,,10 to <20,No,2021,Special Education Child Count
Hawaii,155784.0,12.8,,,10 to <20,No,2022,Special Education Child Count
Idaho,66850.0,6.2,,,<10,No,2000,Medicaid
Idaho,82400.0,6.1,,,<10,No,2001,Medicaid
Idaho,90875.0,7.0,,,<10,No,2002,Medicaid
Idaho,97498.0,8.1,,,<10,No,2003,Medicaid
Idaho,103459.0,9.6,,,<10,No,2004,Medicaid
Idaho,105721.0,11.8,,,10 to <20,No,2005,Medicaid
Idaho,103457.0,14.2,,,10 to <20,No,2006,Medicaid
Idaho,108059.0,17.1,,,10 to <20,No,2007,Medicaid
Idaho,104212.0,20.8,,,20 to <30,No,2008,Medicaid
Idaho,113252.0,20.8,,,20 to <30,No,2009,Medicaid
Idaho,125252.0,20.7,,,20 to <30,No,2010,Medicaid
Idaho,139039.0,18.6,,,10 to <20,No,2012,Medicaid
Idaho,139741.0,18.9,,,10 to <20,No,2013,Medicaid
Idaho,181215.0,18.2,,,10 to <20,No,2016,Medicaid
Idaho,183285.0,19.2,,,10 to <20,No,2017,Medicaid
Idaho,177255.0,21.8,,,20 to <30,No,2018,Medicaid
Idaho,170529.0,24.8,,,20 to <30,No,2019,Medicaid
Idaho,158868.0,32.6,,,30+,No,2020,Medicaid
Idaho,169489.0,28.2,,,20 to <30,No,2021,Medicaid
Idaho,175734.0,31.7,,,30+,No,2022,Medicaid
Idaho,1498.0,12.2,,,10 to <20,No,2007,National Survey of Children's Health†
Idaho,1584.0,20.1,,,20 to <30,No,2011,National Survey of Children's Health†
Idaho,2966.0,22.4,,,20 to <30,No,2020,National Survey of Children's Health†
Idaho,1430.0,27.5,,,20 to <30,No,2022,National Survey of Children's Health†
Idaho,225835.0,1.2,,,<10,No,2000,Special Education Child Count
Idaho,226311.0,1.5,,,<10,No,2001,Special Education Child Count
Idaho,228122.0,2.0,,,<10,No,2002,Special Education Child Count
Idaho,230858.0,2.3,,,<10,No,2003,Special Education Child Count
Idaho,233896.0,2.8,,,<10,No,2004,Special Education Child Count
Idaho,239211.0,3.4,,,<10,No,2005,Special Education Child Count
Idaho,243671.0,3.9,,,<10,No,2006,Special Education Child Count
Idaho,247944.0,4.7,,,<10,No,2007,Special Education Child Count
Idaho,250738.0,5.4,,,<10,No,2008,Special Education Child Count
Idaho,252048.0,6.1,,,<10,No,2009,Special Education Child Count
Idaho,252894.0,6.9,,,<10,No,2010,Special Education Child Count
Idaho,256634.0,7.2,,,<10,No,2011,Special Education Child Count
Idaho,259742.0,7.6,,,<10,No,2012,Special Education Child Count
Idaho,268999.0,7.9,,,<10,No,2013,Special Education Child Count
Idaho,266586.0,8.5,,,<10,No,2014,Special Education Child Count
Idaho,268654.0,9.1,,,<10,No,2015,Special Education Child Count
Idaho,273516.0,9.5,,,<10,No,2016,Special Education Child Count
Idaho,277227.0,10.0,,,10 to <20,No,2017,Special Education Child Count
Idaho,284765.0,10.5,,,10 to <20,No,2018,Special Education Child Count
Idaho,285235.0,11.0,,,10 to <20,No,2019,Special Education Child Count
Idaho,283224.0,11.9,,,10 to <20,No,2020,Special Education Child Count
Idaho,288673.0,12.6,,,10 to <20,No,2021,Special Education Child Count
Idaho,291782.0,13.3,,,10 to <20,No,2022,Special Education Child Count
Illinois,706643.0,1.9,,,<10,No,2000,Medicaid
Illinois,761748.0,2.0,,,<10,No,2001,Medicaid
Illinois,784475.0,2.2,,,<10,No,2002,Medicaid
Illinois,813830.0,2.4,,,<10,No,2003,Medicaid
Illinois,865273.0,2.5,,,<10,No,2004,Medicaid
Illinois,909088.0,2.8,,,<10,No,2005,Medicaid
Illinois,953558.0,3.3,,,<10,No,2006,Medicaid
Illinois,998442.0,3.5,,,<10,No,2007,Medicaid
Illinois,1043293.0,4.5,,,<10,No,2008,Medicaid
Illinois,1119178.0,5.2,,,<10,No,2009,Medicaid
Illinois,1182884.0,5.7,,,<10,No,2010,Medicaid
Illinois,1231833.0,6.2,,,<10,No,2011,Medicaid
Illinois,1320887.0,6.6,,,<10,No,2012,Medicaid
Illinois,1300634.0,7.2,,,<10,No,2013,Medicaid
Illinois,1224958.0,9.1,,,<10,No,2016,Medicaid
Illinois,1203840.0,10.0,,,10 to <20,No,2017,Medicaid
Illinois,1182992.0,10.7,,,10 to <20,No,2018,Medicaid
Illinois,1143783.0,11.9,,,10 to <20,No,2019,Medicaid
Illinois,1133365.0,11.2,,,10 to <20,No,2020,Medicaid
Illinois,1177138.0,11.3,,,10 to <20,No,2021,Medicaid
Illinois,1209654.0,15.3,,,10 to <20,No,2022,Medicaid
Illinois,1765.0,21.0,,,20 to <30,No,2011,National Survey of Children's Health†
Illinois,2973.0,31.7,,,30+,No,2020,National Survey of Children's Health†
Illinois,1439.0,31.0,,,30+,No,2022,National Survey of Children's Health†
Illinois,1836275.0,1.9,,,<10,No,2000,Special Education Child Count
Illinois,1860877.0,1.9,,,<10,No,2001,Special Education Child Count
Illinois,1872358.0,2.6,,,<10,No,2002,Special Education Child Count
Illinois,1883049.0,3.0,,,<10,No,2003,Special Education Child Count
Illinois,1882484.0,3.5,,,<10,No,2004,Special Education Child Count
Illinois,1891388.0,4.0,,,<10,No,2005,Special Education Child Count
Illinois,1895561.0,4.7,,,<10,No,2006,Special Education Child Count
Illinois,1889207.0,5.3,,,<10,No,2007,Special Education Child Count
Illinois,1879956.0,5.9,,,<10,No,2008,Special Education Child Count
Illinois,1871351.0,6.6,,,<10,No,2009,Special Education Child Count
Illinois,1867169.0,7.3,,,<10,No,2010,Special Education Child Count
Illinois,1856885.0,7.9,,,<10,No,2011,Special Education Child Count
Illinois,1844090.0,8.4,,,<10,No,2012,Special Education Child Count
Illinois,1840920.0,9.2,,,<10,No,2013,Special Education Child Count
Illinois,1831161.0,9.8,,,<10,No,2014,Special Education Child Count
Illinois,1818262.0,10.4,,,10 to <20,No,2015,Special Education Child Count
Illinois,1806812.0,11.0,,,10 to <20,No,2016,Special Education Child Count
Illinois,1789397.0,11.6,,,10 to <20,No,2017,Special Education Child Count
Illinois,1758083.0,12.4,,,10 to <20,No,2018,Special Education Child Count
Illinois,1735265.0,13.0,,,10 to <20,No,2019,Special Education Child Count
Illinois,1702996.0,14.0,,,10 to <20,No,2020,Special Education Child Count
Illinois,1672110.0,14.9,,,10 to <20,No,2021,Special Education Child Count
Illinois,1654600.0,16.4,,,10 to <20,No,2022,Special Education Child Count
Indiana,13155.0,18.3,,,10 to <20,No,2022,ADDM Network*
Indiana,318736.0,2.8,,,<10,No,2000,Medicaid
Indiana,356775.0,3.0,,,<10,No,2001,Medicaid
Indiana,388141.0,3.7,,,<10,No,2002,Medicaid
Indiana,398970.0,4.5,,,<10,No,2003,Medicaid
Indiana,417564.0,4.9,,,<10,No,2004,Medicaid
Indiana,431557.0,5.2,,,<10,No,2005,Medicaid
Indiana,440375.0,5.6,,,<10,No,2006,Medicaid
Indiana,447565.0,5.9,,,<10,No,2007,Medicaid
Indiana,461624.0,6.4,,,<10,No,2008,Medicaid
Indiana,494406.0,7.4,,,<10,No,2009,Medicaid
Indiana,522457.0,8.0,,,<10,No,2010,Medicaid
Indiana,532109.0,8.2,,,<10,No,2011,Medicaid
Indiana,539224.0,8.9,,,<10,No,2012,Medicaid
Indiana,538526.0,9.5,,,<10,No,2013,Medicaid
Indiana,587702.0,8.3,,,<10,No,2016,Medicaid
Indiana,592124.0,8.9,,,<10,No,2017,Medicaid
Indiana,594630.0,10.6,,,10 to <20,No,2018,Medicaid
Indiana,594408.0,12.1,,,10 to <20,No,2019,Medicaid
Indiana,612438.0,13.6,,,10 to <20,No,2020,Medicaid
Indiana,668954.0,15.0,,,10 to <20,No,2021,Medicaid
Indiana,709933.0,16.6,,,10 to <20,No,2022,Medicaid
Indiana,1521.0,20.4,,,20 to <30,No,2007,National Survey of Children's Health†
Indiana,1566.0,17.3,,,10 to <20,No,2011,National Survey of Children's Health†
Indiana,2854.0,29.9,,,20 to <30,No,2020,National Survey of Children's Health†
Indiana,1383.0,30.7,,,30+,No,2022,National Survey of Children's Health†
Indiana,908247.0,2.7,,,<10,No,2000,Special Education Child Count
Indiana,912934.0,3.4,,,<10,No,2001,Special Education Child Count
Indiana,924149.0,4.1,,,<10,No,2002,Special Education Child Count
Indiana,931573.0,4.8,,,<10,No,2003,Special Education Child Count
Indiana,940239.0,5.6,,,<10,No,2004,Special Education Child Count
Indiana,949054.0,6.5,,,<10,No,2005,Special Education Child Count
Indiana,956647.0,7.3,,,<10,No,2006,Special Education Child Count
Indiana,960564.0,8.2,,,<10,No,2007,Special Education Child Count
Indiana,958352.0,9.2,,,<10,No,2008,Special Education Child Count
Indiana,955993.0,10.0,,,10 to <20,No,2009,Special Education Child Count
Indiana,958815.0,10.5,,,10 to <20,No,2010,Special Education Child Count
Indiana,953059.0,11.2,,,10 to <20,No,2011,Special Education Child Count
Indiana,951574.0,12.3,,,10 to <20,No,2012,Special Education Child Count
Indiana,951113.0,12.8,,,10 to <20,No,2013,Special Education Child Count
Indiana,949973.0,13.3,,,10 to <20,No,2014,Special Education Child Count
Indiana,950139.0,13.7,,,10 to <20,No,2015,Special Education Child Count
Indiana,952449.0,14.2,,,10 to <20,No,2016,Special Education Child Count
Indiana,955441.0,14.6,,,10 to <20,No,2017,Special Education Child Count
Indiana,957993.0,14.9,,,10 to <20,No,2018,Special Education Child Count
Indiana,945686.0,15.4,,,10 to <20,No,2019,Special Education Child Count
Indiana,942226.0,15.8,,,10 to <20,No,2020,Special Education Child Count
Indiana,937345.0,16.4,,,10 to <20,No,2021,Special Education Child Count
Indiana,937232.0,17.6,,,10 to <20,No,2022,Special Education Child Count
Iowa,106118.0,1.5,,,<10,No,2000,Medicaid
Iowa,118235.0,1.7,,,<10,No,2001,Medicaid
Iowa,129963.0,3.3,,,<10,No,2002,Medicaid
Iowa,139481.0,2.6,,,<10,No,2003,Medicaid
Iowa,148588.0,2.9,,,<10,No,2004,Medicaid
Iowa,154384.0,3.7,,,<10,No,2005,Medicaid
Iowa,159687.0,6.7,,,<10,No,2006,Medicaid
Iowa,160711.0,7.9,,,<10,No,2007,Medicaid
Iowa,165769.0,8.7,,,<10,No,2008,Medicaid
Iowa,185458.0,8.7,,,<10,No,2009,Medicaid
Iowa,201873.0,8.7,,,<10,No,2010,Medicaid
Iowa,213371.0,9.3,,,<10,No,2011,Medicaid
Iowa,221056.0,10.5,,,10 to <20,No,2012,Medicaid
Iowa,224835.0,11.6,,,10 to <20,No,2013,Medicaid
Iowa,265751.0,13.6,,,10 to <20,No,2016,Medicaid
Iowa,278583.0,14.1,,,10 to <20,No,2017,Medicaid
Iowa,279643.0,15.2,,,10 to <20,No,2018,Medicaid
Iowa,285527.0,15.6,,,10 to <20,No,2019,Medicaid
Iowa,285673.0,15.4,,,10 to <20,No,2020,Medicaid
Iowa,301890.0,16.0,,,10 to <20,No,2021,Medicaid
Iowa,311992.0,17.8,,,10 to <20,No,2022,Medicaid
Iowa,1591.0,17.2,,,10 to <20,No,2011,National Survey of Children's Health†
Iowa,2930.0,24.3,,,20 to <30,No,2020,National Survey of Children's Health†
Iowa,1453.0,29.1,,,20 to <30,No,2022,National Survey of Children's Health†
Iowa,442950.0,1.1,,,<10,No,2000,Special Education Child Count
Iowa,441160.0,1.2,,,<10,No,2001,Special Education Child Count
Iowa,433833.0,2.5,,,<10,No,2002,Special Education Child Count
Iowa,435394.0,2.6,,,<10,No,2003,Special Education Child Count
Iowa,435498.0,2.6,,,<10,No,2004,Special Education Child Count
Iowa,439221.0,2.6,,,<10,No,2005,Special Education Child Count
Iowa,437275.0,2.3,,,<10,No,2006,Special Education Child Count
Iowa,434809.0,2.2,,,<10,No,2007,Special Education Child Count
Iowa,432015.0,1.5,,,<10,No,2008,Special Education Child Count
Iowa,431082.0,1.5,,,<10,No,2009,Special Education Child Count
Iowa,429258.0,1.5,,,<10,No,2010,Special Education Child Count
Iowa,428753.0,1.5,,,<10,No,2011,Special Education Child Count
Iowa,430715.0,1.5,,,<10,No,2012,Special Education Child Count
Iowa,433649.0,1.4,,,<10,No,2013,Special Education Child Count
Iowa,436504.0,1.4,,,<10,No,2014,Special Education Child Count
Iowa,439825.0,1.4,,,<10,No,2015,Special Education Child Count
Iowa,442346.0,1.4,,,<10,No,2016,Special Education Child Count
Iowa,443103.0,1.4,,,<10,No,2017,Special Education Child Count
Iowa,444370.0,1.5,,,<10,No,2018,Special Education Child Count
Iowa,446024.0,0.0,,,<10,No,2019,Special Education Child Count
Kansas,102151.0,4.2,,,<10,No,2000,Medicaid
Kansas,112351.0,4.5,,,<10,No,2001,Medicaid
Kansas,119002.0,4.9,,,<10,No,2002,Medicaid
Kansas,127906.0,5.1,,,<10,No,2003,Medicaid
Kansas,133708.0,6.1,,,<10,No,2004,Medicaid
Kansas,138918.0,6.4,,,<10,No,2005,Medicaid
Kansas,139034.0,7.0,,,<10,No,2006,Medicaid
Kansas,134125.0,7.6,,,<10,No,2007,Medicaid
Kansas,136239.0,7.9,,,<10,No,2008,Medicaid
Kansas,146450.0,3.5,,,<10,No,2009,Medicaid
Kansas,172602.0,10.5,,,10 to <20,No,2011,Medicaid
Kansas,186650.0,9.8,,,<10,No,2012,Medicaid
Kansas,186313.0,8.0,,,<10,No,2013,Medicaid
Kansas,253347.0,9.6,,,<10,No,2016,Medicaid
Kansas,242334.0,10.6,,,10 to <20,No,2017,Medicaid
Kansas,240837.0,11.5,,,10 to <20,No,2018,Medicaid
Kansas,235047.0,12.9,,,10 to <20,No,2019,Medicaid
Kansas,233212.0,12.4,,,10 to <20,No,2020,Medicaid
Kansas,251024.0,13.7,,,10 to <20,No,2021,Medicaid
Kansas,261910.0,15.1,,,10 to <20,No,2022,Medicaid
Kansas,1582.0,9.7,,,<10,No,2011,National Survey of Children's Health†
Kansas,2955.0,19.1,,,10 to <20,No,2020,National Survey of Children's Health†
Kansas,1445.0,26.5,,,20 to <30,No,2022,National Survey of Children's Health†
Kansas,425615.0,1.4,,,<10,No,2000,Special Education Child Count
Kansas,423696.0,1.7,,,<10,No,2001,Special Education Child Count
Kansas,422734.0,2.0,,,<10,No,2002,Special Education Child Count
Kansas,419497.0,2.3,,,<10,No,2003,Special Education Child Count
Kansas,417673.0,2.6,,,<10,No,2004,Special Education Child Count
Kansas,415344.0,2.9,,,<10,No,2005,Special Education Child Count
Kansas,415826.0,3.4,,,<10,No,2006,Special Education Child Count
Kansas,417143.0,3.8,,,<10,No,2007,Special Education Child Count
Kansas,417341.0,4.2,,,<10,No,2008,Special Education Child Count
Kansas,423087.0,4.7,,,<10,No,2009,Special Education Child Count
Kansas,424755.0,5.0,,,<10,No,2010,Special Education Child Count
Kansas,424810.0,5.5,,,<10,No,2011,Special Education Child Count
Kansas,426652.0,6.4,,,<10,No,2012,Special Education Child Count
Kansas,432946.0,6.9,,,<10,No,2013,Special Education Child Count
Kansas,434554.0,7.3,,,<10,No,2014,Special Education Child Count
